sample_id,pae_mean,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
vdjdb_full_4596,2.1658876,11.6,1.4922681,1.8,1.1,3.3,0.9401022644265887,0.0,0.9690285
vdjdb_full_47,2.2597106,7.0,1.0049098,2.2,1.0,3.5,0.9772727272727273,0.0,0.66239667
vdjdb_full_5047,4.1990795,14.8,2.2486608,4.1,1.5,6.8,0.6548323471400395,0.0,1.3464826
vdjdb_full_51,6.07225,14.4,3.5479155,6.8,1.2,10.4,0.38,0.0,1.7715
vdjdb_full_5129,5.453746,19.2,3.2913625,5.3,1.4,9.8,0.4768133174791914,0.011890606420927468,1.9804995
vdjdb_full_52,4.3686523,21.6,3.0511277,3.8,1.2,7.8,0.671875,0.013671875,1.9193358
vdjdb_full_5246,5.404848,18.4,2.8731787,5.5,1.7,9.0,0.4605263157894737,0.00554016620498615,1.7916899
vdjdb_full_53,9.187118,22.6,5.9278593,10.15,1.3,16.7,0.3278061224489796,0.20280612244897958,2.2334185
vdjdb_full_5347,5.081771,21.1,3.3101585,4.8,1.3,8.799999,0.5208333333333334,0.019097222222222224,1.6815972
vdjdb_full_5454,2.871745,13.0,1.5931526,2.6,1.2,4.7,0.917590027700831,0.0,1.2844876
vdjdb_full_5657,2.8099997,8.3,1.5529649,2.8,0.89000005,4.93,0.9,0.0,0.992
vdjdb_full_57,2.2992866,6.6,1.1004267,2.3,1.0,3.7,0.9833531510107015,0.0,0.32080856
vdjdb_full_5799,2.7849996,7.9,1.5416468,2.7,0.89000005,5.0,0.89,0.0,1.022
vdjdb_full_5829,5.387753,13.0,3.2329428,4.9,1.4,9.7,0.5041617122473246,0.0,1.2853745
vdjdb_full_5894,3.78291,16.2,2.2335272,3.4,1.2,6.5,0.7431640625,0.0009765625,1.375586
vdjdb_full_5905,3.9191828,18.9,2.5352144,3.4,1.3,6.9,0.7645429362880887,0.007617728531855956,1.713435
vdjdb_full_6038,5.0255094,16.1,3.161915,4.2,1.4,9.5,0.5542406311637081,0.0006574621959237344,1.3409599
vdjdb_full_6039,5.9393344,19.1,3.4146762,5.5,1.7,10.3,0.42767950052029136,0.015608740894901144,2.3968782
vdjdb_full_6083,3.8930664,13.5,1.9430417,3.7,1.5,6.169995,0.7470703125,0.0,1.2841797
vdjdb_full_61,3.4037776,14.6,2.398455,2.7,1.1,6.7,0.8088888888888889,0.0,1.7804445
vdjdb_full_6145,7.6742225,21.6,5.7613697,5.3,1.2,15.419998,0.4888888888888889,0.12,2.2035556
vdjdb_full_6372,5.437764,18.0,3.3336475,4.7,1.5800003,10.4,0.5420014609203798,0.005843681519357195,2.6081812
vdjdb_full_6377,3.0154321,14.6,2.4134064,2.2,1.1,6.3,0.8549382716049383,0.0,1.7046295
vdjdb_full_6406,6.203374,20.0,3.6176515,6.3,1.55,10.6,0.3477508650519031,0.028546712802768166,2.0711071
vdjdb_full_6418,2.0719926,6.4,0.8473779,2.0,1.0,3.1,0.9889807162534435,0.0,0.5843894
vdjdb_full_6427,1.8521632,6.1,0.796839,1.7,1.0,2.8,0.9910204081632653,0.0,0.48799998
vdjdb_full_6442,4.853983,15.8,2.5993662,4.6,1.5,8.3,0.5755053507728894,0.0023781212841854932,1.7807372
vdjdb_full_6520,2.958045,11.7,2.0336475,2.5,1.1,5.8500004,0.8754325259515571,0.0,1.382872
vdjdb_full_6559,2.9222655,13.0,1.7801455,2.6,1.1,5.2,0.8916015625,0.0,1.1660156
vdjdb_full_6619,2.943097,18.8,2.209594,2.4,1.1,5.0,0.8991964937910883,0.003652300949598247,1.3766253
vdjdb_full_6684,2.1664832,6.7,0.97954595,2.0,1.0,3.5,0.9853076216712581,0.0,0.6892562
vdjdb_full_6756,2.190449,10.0,1.2290027,1.9,1.0,3.7,0.9542857142857143,0.0,0.81910205
vdjdb_full_6804,3.8830447,20.6,3.893985,2.3,1.0,9.8,0.7785467128027682,0.0328719723183391,2.6605537
vdjdb_full_6847,4.341959,21.8,2.7310762,3.9,1.7,7.3,0.7216326530612245,0.011428571428571429,1.9244081
vdjdb_full_6951,2.8533235,14.7,2.2075255,2.2,1.0,5.4,0.8838568298027758,0.0,1.5742879
vdjdb_full_6952,3.4998538,14.0,2.3079689,2.8,1.1,6.519995,0.7786705624543463,0.0,1.2989043
vdjdb_full_7003,5.446722,23.1,3.9434652,4.3,1.7,11.1,0.5889698231009365,0.036420395421436005,2.9146721
vdjdb_full_7028,2.8137543,14.8,2.3503094,2.05,1.0,5.8,0.8788927335640139,0.0,1.5070934
vdjdb_full_7030,4.362716,20.7,3.4993603,3.5,1.2,9.0,0.745674740484429,0.029411764705882353,2.3842561
vdjdb_full_7062,6.477283,22.1,4.057822,6.3,1.6,11.7,0.36157779401022644,0.050401753104455806,2.820453
vdjdb_full_7096,3.5616343,21.2,3.4220765,2.4,1.1,7.1,0.832409972299169,0.024930747922437674,2.1847646
vdjdb_full_7137,2.3293698,5.6,0.8746425,2.3,1.0,3.4,0.9964328180737217,0.0,0.40237814
vdjdb_full_7174,5.2076178,20.4,3.3093815,4.6499996,1.6,9.6,0.5554016620498615,0.019390581717451522,2.2761774
vdjdb_full_7238,5.315278,22.8,5.115492,2.6,1.1,13.75,0.6026234567901234,0.0763888888888889,2.8759258
vdjdb_full_7298,2.4018698,12.7,1.8721545,1.8,1.0,4.5,0.9134349030470914,0.0,1.2685596
vdjdb_full_7322,3.1467497,16.0,2.518456,2.4,1.1,6.5,0.8641344046749452,0.0029218407596785976,1.7748722
vdjdb_full_7332,7.4922576,23.2,4.8972,8.0,1.3,13.5,0.3725346968590212,0.06939371804236669,2.9471145
vdjdb_full_7336,4.957353,22.4,4.275411,3.3,1.2,11.15,0.6444636678200693,0.04411764705882353,3.2202423
vdjdb_full_7341,3.9468858,16.5,3.3293102,2.6,1.1,9.4,0.740484429065744,0.007785467128027681,2.185467
vdjdb_full_7350,2.685683,13.0,1.9061507,2.1,1.0,4.8,0.9057706355003652,0.0,1.2924762
vdjdb_full_7371,2.435592,10.1,1.3446699,2.1,1.1,4.1,0.9485714285714286,0.0,1.0008163
vdjdb_full_7385,7.1173606,21.2,4.2804284,7.4,1.6,12.1,0.38503086419753085,0.040123456790123455,2.6334877
vdjdb_full_7392,7.8117604,21.7,5.234265,7.5,1.3,14.9,0.38422205989773556,0.08838568298027757,3.2702703
vdjdb_full_7393,5.40277,14.0,2.7522728,5.7,1.6,8.769995,0.41897506925207756,0.0,1.5531856
vdjdb_full_7407,2.940898,12.2,1.643163,2.6,1.2400001,4.6,0.9159183673469388,0.0,1.067102
vdjdb_full_7418,3.211034,17.0,2.6811633,2.4,1.1,6.55,0.8557098765432098,0.004629629629629629,1.914969
vdjdb_full_7423,2.3305364,10.4,1.5558718,2.0,1.0,3.65,0.9299307958477508,0.0,0.9842561
vdjdb_full_7446,1.7670563,4.4,0.67095876,1.7,1.0,2.7,1.0,0.0,0.39225712
vdjdb_full_7460,4.040225,12.4,2.1067202,3.7,1.5,6.9,0.754325259515571,0.0,1.4382354
vdjdb_full_7508,2.6222222,10.2,1.5163614,2.3,1.1,4.6,0.9166666666666666,0.0,1.1166667
vdjdb_full_7578,3.6656632,19.4,3.182735,2.5,1.1,7.6499996,0.8109567901234568,0.013117283950617283,2.184105
vdjdb_full_7581,5.065042,17.3,2.7637434,5.0,1.7,8.5,0.48989298454221164,0.0035671819262782403,1.684899
vdjdb_full_7689,2.6626954,11.6,1.7456405,2.2,1.0,5.1,0.896484375,0.0,1.123828
vdjdb_full_7738,2.7245371,16.2,2.1929462,2.1,1.1,5.1,0.8958333333333334,0.0015432098765432098,1.4537038
vdjdb_full_7751,5.257232,15.4,3.2329457,5.5,1.2,9.2,0.4786680541103018,0.001040582726326743,1.5696149
vdjdb_full_7783,2.8482254,11.6,1.7051882,2.5,1.1,4.8,0.9089506172839507,0.0,1.1050925
vdjdb_full_7793,3.246886,14.2,2.372955,2.4,1.1,6.7,0.8252595155709342,0.0,1.5712802
vdjdb_full_7804,3.6804783,19.6,3.4966824,2.3,1.0,8.65,0.8101851851851852,0.020833333333333332,2.457253
vdjdb_full_7825,4.5198574,18.6,3.072396,3.8,1.3,9.3,0.7027348394768134,0.009512485136741973,2.169322
vdjdb_full_7864,4.811911,19.3,3.2161162,3.95,1.5300003,9.43999,0.6558171745152355,0.013157894736842105,2.5155125
vdjdb_full_7865,3.9172437,22.9,3.941712,2.3,1.1,9.0,0.7777008310249307,0.036011080332409975,2.683518
vdjdb_full_7903,2.242901,6.8,0.90704316,2.1,1.1,3.4,0.9884259259259259,0.0,0.4771605
vdjdb_full_7947,3.7813492,15.4,2.2098234,3.5,1.3,6.2,0.7885487528344671,0.0017006802721088435,1.4536282
vdjdb_full_7958,1.8174382,7.8,0.85191584,1.6,1.0,2.7,0.9876543209876543,0.0,0.5598765
vdjdb_full_7959,3.8706117,18.5,3.2893345,2.7,1.1,8.3,0.7712031558185405,0.01643655489809336,2.3468769
vdjdb_full_7965,3.220568,11.8,1.936649,2.7,1.2,5.9,0.8497229916897507,0.0,1.5306094
vdjdb_full_7970,3.4146938,11.2,1.9273913,3.0,1.2,6.1,0.8204081632653061,0.0,1.5510204
vdjdb_full_7987,2.1550925,9.9,1.3005598,1.8,1.0,3.5,0.9521604938271605,0.0,0.91049385
vdjdb_full_8075,2.8545654,12.7,2.003972,2.4,1.1,5.5,0.8809349890430972,0.0,1.4505478
vdjdb_full_8077,3.5283267,15.8,3.0100956,2.5,1.1,8.059998,0.8236734693877551,0.006530612244897959,2.2161632
vdjdb_full_8090,3.2910156,18.6,3.3088007,2.0,1.0,8.0,0.8349609375,0.015625,2.1402345
vdjdb_full_8125,2.8576388,14.7,2.4214838,2.1,1.0,5.75,0.8765432098765432,0.0,1.6804013
vdjdb_full_8141,3.5669103,20.3,3.6063993,2.2,1.1,8.0,0.804236669101534,0.029948867786705625,2.3899195
vdjdb_full_8163,2.7244081,13.7,1.933697,2.2,1.0,5.4,0.8824489795918368,0.0,1.3289796
vdjdb_full_8173,2.1175156,6.3,0.85037774,2.1,1.0,3.2,0.9930555555555556,0.0,0.51003087
vdjdb_full_8242,6.0122128,17.7,3.4123025,6.0,1.6,10.0,0.44168962350780533,0.006427915518824609,1.6773187
vdjdb_full_8294,4.639274,23.3,4.483551,2.9,1.1,11.25,0.7152777777777778,0.05401234567901234,3.1103394
vdjdb_full_8311,3.6243265,10.8,1.7296019,3.6,1.4,5.9,0.7812244897959184,0.0,0.8914286
vdjdb_full_8313,4.908488,15.6,3.0840297,4.5,1.3,9.3,0.5478395061728395,0.0007716049382716049,1.709568
vdjdb_full_8317,3.0402007,9.1,1.6037898,2.8,1.2,5.3,0.875,0.0,1.075463
vdjdb_full_8319,3.31782,7.9,1.4077065,3.3,1.4,5.2,0.8685121107266436,0.0,0.683391
vdjdb_full_8329,3.9014463,14.3,2.5356586,3.2,1.3,7.5699983,0.7417355371900827,0.0,1.5028926
vdjdb_full_8334,6.21951,27.5,4.2007914,6.0,1.6,10.7,0.42612244897959184,0.027755102040816326,2.3897145
vdjdb_full_8342,1.597608,3.7,0.5204184,1.5,1.0,2.3,1.0,0.0,0.23780864
vdjdb_full_8346,4.6263156,20.2,3.542856,3.5,1.5,9.569995,0.703601108033241,0.024238227146814405,2.6814406
vdjdb_full_8348,4.666389,12.2,2.5912373,4.5,1.3,8.1,0.5213319458896982,0.0,1.13923
vdjdb_full_8357,3.6745672,11.6,1.8028938,3.6,1.4,5.7,0.8019031141868512,0.0,1.0069205
vdjdb_full_8366,4.258974,19.3,3.1425774,3.3,1.5,8.1,0.727810650887574,0.015779092702169626,2.2615385
vdjdb_full_8375,2.5672154,9.4,1.4851097,2.3,1.1,4.1,0.9218106995884774,0.0,0.9314129
vdjdb_full_8385,1.8992695,5.9,0.80878997,1.7,1.0,3.0,0.9948867786705624,0.0,0.49043098
vdjdb_full_8399,5.2881107,14.0,2.6062539,5.0,1.7,8.8,0.4822222222222222,0.0,1.9926667
vdjdb_full_8403,3.56782,15.7,2.1621673,3.2,1.4,5.8,0.8477508650519031,0.0017301038062283738,1.3903114
vdjdb_full_8406,5.2196255,15.8,2.638525,5.1,1.7,8.5,0.4725,0.00125,1.695
vdjdb_full_8410,1.6834487,4.8,0.5942909,1.6,1.0,2.4,1.0,0.0,0.2909972
vdjdb_full_8417,5.826438,22.5,3.9769468,4.8,1.7,11.6,0.519375,0.04125,3.1841247
vdjdb_full_8421,4.309903,17.1,2.8910487,3.7,1.3,8.1,0.7146814404432132,0.004847645429362881,1.9295013
vdjdb_full_8423,4.0112033,17.0,2.35502,3.6,1.5,6.9,0.7621671258034894,0.0027548209366391185,1.4556475
vdjdb_full_8427,2.2241051,10.4,1.4512444,1.8,1.0,4.0,0.9371804236669101,0.0,0.94433886
vdjdb_full_8438,2.1099029,6.6,0.8980467,2.0,1.1,3.3,0.9916897506925207,0.0,0.49986148
vdjdb_full_8447,5.001381,18.0,2.9835036,4.6,1.4,8.5,0.5627876397107167,0.008547008547008548,2.2644312
vdjdb_full_8455,1.4395179,3.9,0.50135833,1.3,0.9,2.1,1.0,0.0,0.24441196
vdjdb_full_8456,1.647699,4.0,0.550128,1.6,1.0,2.4,1.0,0.0,0.24178232
vdjdb_full_8461,2.8469725,12.7,1.5796467,2.6,1.1,4.7,0.9150390625,0.0,0.98183596
vdjdb_full_8463,6.9515924,18.8,4.040901,7.0,1.6,11.9,0.37950138504155123,0.02631578947368421,2.5062327
vdjdb_full_8474,6.1896486,18.3,4.2727914,4.75,1.3,11.9,0.50390625,0.0185546875,1.2835938
vdjdb_full_8495,4.7293844,16.9,3.0132124,3.9,1.5,9.4,0.6565656565656566,0.004591368227731864,2.42663
vdjdb_full_8501,2.5150204,9.2,1.2780035,2.2,1.1,4.3,0.9395918367346939,0.0,0.89453053
vdjdb_full_8502,4.0480003,12.4,2.3783762,3.4,1.2,7.2,0.5911111111111111,0.0,0.8173334
vdjdb_full_8504,4.46121,15.5,2.5803297,4.1,1.3,7.7,0.5726495726495726,0.0006574621959237344,1.0097305
vdjdb_full_8514,1.9747992,4.9,0.6921561,1.9,1.1,2.9,1.0,0.0,0.4054054
vdjdb_full_8516,1.4257853,3.7,0.48615587,1.3,0.9,2.1,1.0,0.0,0.24528852
vdjdb_full_8530,2.2421052,9.9,1.2932757,1.9,1.1,3.7,0.9522160664819944,0.0,0.78698057
vdjdb_full_8553,3.442889,10.3,1.7323666,3.1,1.4,5.9,0.8177777777777778,0.0,1.224
vdjdb_full_8554,2.5978878,10.0,1.2301034,2.4,1.2,4.1,0.945821854912764,0.0,0.6789715
vdjdb_full_8560,2.213889,10.7,1.4873723,1.8,1.0,3.7,0.9421296296296297,0.0,0.954321
vdjdb_full_8561,2.1641204,10.7,1.2352092,1.9,1.1,3.3,0.9722222222222222,0.0,0.7097222
vdjdb_full_8574,2.8455465,10.9,1.8252088,2.4,1.1,5.2,0.8879706152433425,0.0,1.1786962
vdjdb_full_8600,5.2374997,17.9,2.9748816,5.2,1.5,9.0,0.4799382716049383,0.005401234567901234,1.6790123
vdjdb_full_8612,2.393143,8.2,1.1202997,2.2,1.2,3.7,0.9640816326530612,0.0,0.6654694
vdjdb_full_8631,1.8562285,5.2,0.69424546,1.8,1.0,2.8,0.9982698961937716,0.0,0.33391005
vdjdb_full_8632,3.9748719,21.0,3.41141,2.8,1.3,8.1,0.7728268809349891,0.02410518626734843,2.257414
vdjdb_full_8641,5.60226,17.3,3.3146253,4.9,1.8,10.5,0.5080309339678762,0.013682331945270671,2.6474717
vdjdb_full_8644,6.74004,18.1,3.5744224,6.2,2.0,11.9,0.29980276134122286,0.024983563445101907,2.5338593
vdjdb_full_8653,3.5195312,11.6,1.93545,3.0,1.4,6.4,0.80078125,0.0,1.5570313
vdjdb_full_8657,3.1962602,12.8,1.6590555,3.0,1.4,5.169995,0.8864265927977839,0.0,1.2756233
vdjdb_full_8661,2.8506944,14.4,1.9280016,2.4,1.2,4.9,0.9027777777777778,0.0,1.3202161
vdjdb_full_8663,4.7777777,26.3,4.0772386,3.6,1.6,9.3,0.6990740740740741,0.044753086419753084,2.577469
vdjdb_full_8665,4.372222,15.7,2.8376057,3.7,1.3499999,8.75,0.6927083333333334,0.003472222222222222,2.1784723
vdjdb_full_8667,4.2088237,12.4,2.206704,3.9,1.5,7.4,0.7275086505190311,0.0,1.5529411
vdjdb_full_8681,6.429398,18.1,3.9712129,5.6,1.6,11.8,0.46296296296296297,0.007716049382716049,1.616821
vdjdb_full_8683,2.8531857,20.1,2.585188,2.1,1.2,4.6,0.9106648199445984,0.01038781163434903,1.5204986
vdjdb_full_8691,5.315586,22.7,3.7331522,4.4,1.6,10.7,0.5770374776918501,0.030933967876264127,2.826294
vdjdb_full_8697,4.342676,12.8,2.2647746,3.95,1.6,7.6,0.6904296875,0.0,1.7087891
vdjdb_full_8711,3.4205003,12.5,1.9123199,3.1,1.3,5.9,0.843125,0.0,1.27
vdjdb_full_872,2.1766272,5.0,0.89841306,2.1,1.0,3.4,0.9985207100591716,0.0,0.6011835
vdjdb_full_8722,3.0575397,13.0,1.4797287,2.9,1.4,4.7,0.9138321995464853,0.0,1.026644
vdjdb_full_8730,5.736357,20.4,3.8282068,4.8,1.6,11.469995,0.510387811634349,0.025623268698060944,2.89349
vdjdb_full_8731,3.5322483,11.2,1.9647098,3.2,1.2,6.2,0.7766272189349113,0.0,1.4573964
vdjdb_full_8736,4.7200994,14.7,2.8734772,4.2,1.4,8.7,0.5916704391127207,0.0,1.8688095
vdjdb_full_8745,5.7730026,20.9,4.0267615,5.5,1.3800002,11.3,0.47750229568411384,0.03397612488521579,2.4003673
vdjdb_full_8751,4.577381,17.2,2.5686412,4.1,1.7,7.9,0.6320861678004536,0.0022675736961451248,1.8710885
vdjdb_full_8754,4.2579374,15.3,2.332748,3.9,1.6,7.5,0.7075,0.00125,1.6463752
vdjdb_full_8767,4.768441,18.1,3.3133729,4.1,1.2,9.55,0.6365740740740741,0.013117283950617283,2.2785494
vdjdb_full_8768,4.284188,19.2,2.9482188,3.5,1.3,8.3,0.69375,0.0075,2.249125
vdjdb_full_8787,3.8191175,12.8,2.1273282,3.5,1.4,6.5,0.7603806228373703,0.0,1.4347751
vdjdb_full_8788,3.0029318,9.1,1.5449263,2.7,1.2,5.25,0.8850308641975309,0.0,1.1401235
vdjdb_full_8791,2.8593128,9.7,1.4852527,2.5,1.3,5.0,0.896875,0.0,1.163625
vdjdb_full_8794,4.1094227,15.0,2.3703408,3.9,1.5,7.3,0.6924762600438276,0.0,1.5158509
vdjdb_full_8802,3.5804782,18.8,3.0876415,2.3,1.1,8.3,0.7839506172839507,0.009259259259259259,2.0007715
vdjdb_full_8805,2.2812622,6.7,1.0103006,2.1,1.1,3.7,0.9789612097304405,0.0,0.782643
vdjdb_full_8826,2.8251874,15.6,1.7868118,2.4,1.2,4.6,0.9175,0.000625,1.174125
vdjdb_full_8837,3.8970587,19.7,3.4844427,2.6,1.2,9.05,0.754325259515571,0.01643598615916955,2.2695503
vdjdb_full_8839,3.7743855,15.9,2.5255885,3.0,1.4,7.4,0.7887523629489603,0.0023629489603024575,2.0654063
vdjdb_full_8844,2.0833044,6.1,0.92510533,1.9,1.0,3.4,0.990484429065744,0.0,0.599481
vdjdb_full_8861,3.025,10.3,1.5373304,2.7,1.2300004,5.1,0.8850415512465374,0.0,1.2228532
vdjdb_full_8868,4.058737,13.7,1.9914439,3.8,1.8,6.5,0.75,0.0,1.2884083
vdjdb_full_8885,3.4894998,12.8,1.8458099,3.2,1.5,5.7,0.83625,0.0,1.29425
vdjdb_full_8889,6.3419547,17.3,3.4786465,6.1,1.6,11.1,0.39013840830449825,0.005190311418685121,2.2254324
vdjdb_full_8893,5.274654,17.9,2.8568976,5.0,1.8,8.8,0.49584487534626037,0.00554016620498615,1.9324101
vdjdb_full_8898,6.745625,17.9,3.5874844,6.7,2.1,11.6,0.35875,0.015625,2.61975
vdjdb_full_8908,4.043755,15.7,2.394483,3.6,1.7,7.219995,0.7487216946676406,0.002191380569758948,1.7465303
vdjdb_full_8909,6.0623674,20.7,3.7050452,5.4,2.0,11.2,0.42448979591836733,0.03346938775510204,2.6974692
vdjdb_full_8922,4.5356736,15.5,2.8307192,3.9,1.4,8.7,0.6506122448979592,0.0008163265306122449,2.3572245
vdjdb_full_8924,2.3502958,7.3,0.91109836,2.3,1.2,3.5,0.9901380670611439,0.0,0.5869823
vdjdb_full_8935,3.8268006,13.0,1.9998326,3.7,1.4300003,6.5,0.7416897506925207,0.0,1.2835181
vdjdb_full_8979,3.869686,16.2,2.167819,3.5,1.5,6.4199953,0.7837837837837838,0.002191380569758948,1.5094229
vdjdb_full_8985,4.772424,19.7,3.4223783,3.9,1.3,9.5,0.6201873048907388,0.01768990634755463,2.468054
vdjdb_full_8992,5.785308,22.1,4.0542064,4.9,1.4,11.5,0.5078053259871441,0.03948576675849403,3.1423323
vdjdb_full_9,2.4793332,9.7,1.8021084,1.9,1.0,5.3,0.8855555555555555,0.0,1.352
vdjdb_full_9001,4.16375,17.8,2.3988042,3.8,1.6,7.2,0.723125,0.003125,1.51125
vdjdb_full_9010,2.6672814,9.0,1.1693591,2.5,1.3,4.1,0.9577632361689471,0.0,0.8267698
vdjdb_full_9011,3.0718224,11.5,1.5671316,2.8,1.3,5.1,0.8939967550027041,0.0,1.2588426
vdjdb_full_9013,3.587024,18.8,3.054602,2.6,1.1,8.3,0.8036332179930796,0.006920415224913495,2.1899655
vdjdb_full_9015,4.5239334,14.4,2.8793552,3.9,1.3,8.8,0.6534859521331946,0.0,2.2528615
vdjdb_full_9016,2.3713498,10.1,1.3037018,2.1,1.1,4.0,0.9504132231404959,0.0,0.87272716
vdjdb_full_9019,2.9059167,13.7,1.9768015,2.4,1.2,5.4,0.8838568298027758,0.0,1.5027028
vdjdb_full_9021,3.3129802,17.5,2.2686434,2.8,1.3,5.9199953,0.8729042725797729,0.002163331530557058,1.5795566
vdjdb_full_9024,6.941414,21.5,4.306233,6.0,1.6,13.0,0.3544536271808999,0.05785123966942149,3.323416
vdjdb_full_9035,2.9375625,8.5,1.2238343,2.8,1.4,4.5099974,0.94125,0.0,0.81412506
vdjdb_full_9049,3.460421,16.6,2.1636252,3.0,1.3,6.0,0.8435239973701513,0.0013149243918474688,1.4644313
vdjdb_full_9079,3.488578,15.0,2.2449362,2.9,1.4,6.5,0.8304580606781677,0.0,1.6636527
vdjdb_full_9101,3.904756,13.6,2.3989003,3.4,1.2,7.2,0.7300832342449465,0.0,1.7177172
vdjdb_full_9113,2.26075,7.0,0.9237543,2.2,1.1,3.5,0.991875,0.0,0.58199996
vdjdb_full_9122,3.03125,9.4,1.5259283,2.8,1.2,5.0,0.8955078125,0.0,1.2093749
vdjdb_full_9123,3.2985342,10.8,1.8572279,3.0,1.3,5.8,0.8449074074074074,0.0,1.3964506
vdjdb_full_9127,4.9802165,20.9,3.2414503,4.3,1.7,9.0,0.606404958677686,0.021177685950413222,2.205475
vdjdb_full_9131,3.3619595,12.7,1.7649668,3.1,1.4400002,5.5,0.8636734693877551,0.0,1.3681632
vdjdb_full_9137,4.3091793,14.3,2.6483731,3.8,1.5,7.9,0.6796875,0.0,1.9328126
vdjdb_full_9165,2.7161434,10.6,1.5050373,2.4,1.2,4.4,0.9218407596785975,0.0,0.9831994
vdjdb_full_9166,2.4479184,8.6,1.1266266,2.3,1.2,3.8,0.9681632653061224,0.0,0.7586939
vdjdb_full_9173,3.5760415,12.7,1.9399209,3.2,1.4,6.3,0.8058409951325041,0.0,1.6048675
vdjdb_full_9174,2.931163,11.8,1.7161239,2.6,1.2,5.1,0.8919667590027701,0.0,1.10277
vdjdb_full_9176,4.4733024,19.5,3.6755633,3.3,1.2,10.1,0.6936728395061729,0.02546296296296296,2.7135804
vdjdb_full_9186,4.2180405,21.3,3.3330052,3.3,1.3,8.359998,0.7395918367346939,0.019591836734693877,2.1647346
vdjdb_full_9195,5.196387,15.7,2.7034404,4.9,2.1,8.8,0.5166015625,0.00390625,1.9841797
vdjdb_full_9210,3.5089993,12.2,1.7283281,3.3,1.5,5.5,0.8438934802571166,0.0,1.1509643
vdjdb_full_9212,5.570085,15.7,2.9917998,5.5,1.7,9.2,0.45627876397107164,0.0013149243918474688,1.9193951
vdjdb_full_9221,4.7021227,16.8,2.747216,4.4,1.4,7.8,0.6130612244897959,0.004897959183673469,1.8969795
vdjdb_full_9224,3.5905712,8.8,1.6497004,3.6,1.3,5.7,0.7759515570934256,0.0,0.68667823
vdjdb_full_9236,4.381714,12.8,2.2366538,4.4,1.4,7.2,0.5991836734693877,0.0,1.4501225
vdjdb_full_9242,3.1802046,11.8,1.7035978,2.9,1.4,5.3,0.8831263696128561,0.0,1.1022644
vdjdb_full_9255,5.0471454,18.8,3.2887535,4.3,1.5,10.0,0.5865051903114187,0.012975778546712802,2.0679932
vdjdb_full_9256,5.36713,17.1,3.0990584,5.1,1.4,9.3,0.4835646457268079,0.010226442658875092,1.9456538
vdjdb_full_9263,5.71405,18.5,3.2587376,5.4,1.7,9.8,0.40128558310376494,0.013774104683195593,2.2571166
vdjdb_full_9273,3.960562,23.9,3.179555,3.1,1.4,7.0,0.8043704474505723,0.01664932362122789,2.2278876
vdjdb_full_9288,2.09282,5.5,0.8084365,2.0,1.1,3.2,0.9947970863683663,0.0,0.4287201
vdjdb_full_9291,2.2929688,7.1,0.9270087,2.2,1.2,3.5,0.984375,0.0,0.47617188
vdjdb_full_9293,7.070663,21.2,4.0210834,7.3,1.7,11.969995,0.32908163265306123,0.03316326530612245,1.9969387
vdjdb_full_9299,3.7947407,18.6,2.42237,3.4,1.4,6.0,0.8159240321402483,0.007304601899196494,1.4001461
vdjdb_full_9321,7.5930552,23.1,4.738447,7.6,1.8,13.6,0.3742283950617284,0.06095679012345679,2.969753
vdjdb_full_9325,6.043097,23.2,3.5053833,5.9,1.8,10.0,0.44558071585098613,0.021183345507669833,2.0695398
vdjdb_full_9326,5.795868,21.1,3.6905475,6.1,1.2,10.3,0.4288337924701561,0.014692378328741965,2.0222225
vdjdb_full_9334,4.832245,16.3,2.7459085,4.3,1.8,8.6,0.6163265306122448,0.0016326530612244899,1.8630205
vdjdb_full_9336,2.492361,12.4,1.3967981,2.2,1.2,3.8,0.9467592592592593,0.0,0.8726852
vdjdb_full_9348,7.4266977,20.6,5.310258,5.0,1.5,14.35,0.49459876543209874,0.06944444444444445,1.8712964
vdjdb_full_9349,4.6710734,21.4,3.2261684,3.8,1.6,8.9,0.6975894813732652,0.022644265887509132,2.4755297
vdjdb_full_9363,4.775,19.5,3.3736455,4.0,1.4,9.6,0.6572265625,0.0224609375,2.19375
vdjdb_full_9378,7.3765554,16.1,3.74323,8.3,1.9,11.9,0.29888888888888887,0.008888888888888889,1.8215556
vdjdb_full_9403,2.5031142,8.5,1.1030741,2.4,1.2,3.8,0.9645328719723183,0.0,0.7525951
vdjdb_full_9405,4.0106444,13.0,2.1771169,3.9,1.4,6.8,0.662109375,0.0,1.138086
vdjdb_full_9428,5.652666,13.9,3.089031,5.6,1.5,9.6,0.47114682249817386,0.0,1.553981
vdjdb_full_9429,5.4021115,13.5,2.8543146,5.3,1.6,8.919994,0.47750229568411384,0.0,1.1241505
vdjdb_full_9431,4.0194283,17.9,3.009069,3.1,1.3,8.2,0.7616326530612245,0.011428571428571429,1.8586123
vdjdb_full_9433,4.38264,14.4,2.241397,4.4,1.5,7.2,0.6159334126040428,0.0,1.4525566
vdjdb_full_9445,2.9836667,12.4,1.744684,2.7,1.2,4.9,0.9033333333333333,0.0,1.1500001
vdjdb_full_9454,1.762963,3.5,0.69093686,1.8,0.8,2.6,1.0,0.0,0.32098764
